연도,월,기준월,시도,전기차등록대수,충전량_kWh,충전횟수,충전시간_h,활성충전기수,EV당충전량,EV당충전횟수,활성기당충전량
2023,4,2023-04,경북,22349,1684510.2,71643.0,19020.39,888.0,75.37,3.21,1896.97
2023,4,2023-04,광주,10028,211809.86,8851.0,2210.12,129.0,21.12,0.88,1641.94
2023,4,2023-04,대구,26092,326913.41,13765.0,3670.62,177.0,12.53,0.53,1846.97
2023,4,2023-04,대전,15301,341831.34,15027.0,3711.29,133.0,22.34,0.98,2570.16
2023,4,2023-04,부산,26191,284299.16,12407.0,3118.89,88.0,10.85,0.47,3230.67
2023,4,2023-04,서울,62385,600391.37,27756.0,6657.32,236.0,9.62,0.44,2544.03
2023,4,2023-04,세종,3444,56511.09,2474.0,636.32,59.0,16.41,0.72,957.82
2023,4,2023-04,울산,6050,295758.96,12626.0,3246.45,162.0,48.89,2.09,1825.67
2023,4,2023-04,인천,29464,522719.83,22929.0,5844.65,165.0,17.74,0.78,3168.0
2023,4,2023-04,전남,19169,753659.68,30716.0,7840.66,658.0,39.32,1.6,1145.38
2023,4,2023-04,전북,15852,953848.47,39926.0,10113.06,551.0,60.17,2.52,1731.12
2023,4,2023-04,제주,35020,448322.35,21518.0,5814.79,280.0,12.8,0.61,1601.15
2023,4,2023-04,충남,19487,1111377.58,48021.0,12454.53,613.0,57.03,2.46,1813.01
2023,4,2023-04,충북,16996,1032763.8,44807.0,11844.74,439.0,60.77,2.64,2352.54
2023,5,2023-05,강원,15728,855449.4,35877.0,9203.08,559.0,54.39,2.28,1530.32
2023,5,2023-05,경기,90624,1992078.87,90102.0,23023.7,811.0,21.98,0.99,2456.32
2023,5,2023-05,경남,27593,1152454.45,48978.0,12557.21,692.0,41.77,1.78,1665.4
2023,5,2023-05,경북,23023,1752056.61,73119.0,19785.07,900.0,76.1,3.18,1946.73
2023,5,2023-05,광주,10303,224295.28,9127.0,2289.66,133.0,21.77,0.89,1686.43
2023,5,2023-05,대구,26691,341395.83,13963.0,3743.32,184.0,12.79,0.52,1855.41
2023,5,2023-05,대전,15564,343817.96,14511.0,3616.62,136.0,22.09,0.93,2528.07
2023,5,2023-05,부산,27147,292077.02,12173.0,3101.14,90.0,10.76,0.45,3245.3
2023,5,2023-05,서울,63807,598679.82,27038.0,6726.85,241.0,9.38,0.42,2484.15
2023,5,2023-05,세종,3562,51953.23,2283.0,605.31,61.0,14.59,0.64,851.69
2023,5,2023-05,울산,6207,306823.31,12795.0,3309.57,163.0,49.43,2.06,1882.35
2023,5,2023-05,인천,30905,541793.55,23438.0,6101.94,167.0,17.53,0.76,3244.27
2023,5,2023-05,전남,19966,761406.23,30577.0,7851.52,669.0,38.14,1.53,1138.13
2023,5,2023-05,전북,16256,947943.54,38690.0,10057.88,554.0,58.31,2.38,1711.09
2023,5,2023-05,제주,35619,470493.02,22349.0,6141.32,282.0,13.21,0.63,1668.41
2023,5,2023-05,충남,20225,1080686.93,45965.0,12287.85,600.0,53.43,2.27,1801.14
2023,5,2023-05,충북,17511,1073345.24,45717.0,12365.15,440.0,61.3,2.61,2439.42
2023,6,2023-06,강원,16143,855112.37,35286.0,9184.03,618.0,52.97,2.19,1383.68
2023,6,2023-06,경기,93995,1968753.82,87391.0,22906.54,803.0,20.95,0.93,2451.75
2023,6,2023-06,경남,28799,1142741.62,47997.0,12705.37,709.0,39.68,1.67,1611.77
2023,6,2023-06,경북,23520,1666347.39,69171.0,18935.0,915.0,70.85,2.94,1821.14
2023,6,2023-06,광주,10609,223772.94,8894.0,2307.3,132.0,21.09,0.84,1695.25
2023,6,2023-06,대구,27263,344956.8,13851.0,3718.49,178.0,12.65,0.51,1937.96
2023,6,2023-06,대전,15904,365404.12,15313.0,3949.05,136.0,22.98,0.96,2686.8
2023,6,2023-06,부산,28466,288879.97,12109.0,3175.4,103.0,10.15,0.43,2804.66
2023,6,2023-06,서울,65614,598520.11,26637.0,6803.63,244.0,9.12,0.41,2452.95
2023,6,2023-06,세종,3674,57962.78,2427.0,646.67,59.0,15.78,0.66,982.42
2023,6,2023-06,울산,6492,289439.28,12070.0,3191.53,164.0,44.58,1.86,1764.87
2023,6,2023-06,인천,32065,548491.93,23197.0,6152.46,184.0,17.11,0.72,2980.93
2023,6,2023-06,전남,20874,743633.19,29576.0,7692.31,681.0,35.62,1.42,1091.97
2023,6,2023-06,전북,16668,903638.05,36411.0,9581.07,586.0,54.21,2.18,1542.04
2023,6,2023-06,제주,36262,498783.0,23180.0,6352.83,288.0,13.75,0.64,1731.89
2023,6,2023-06,충남,20677,1081650.51,45083.0,12179.46,615.0,52.31,2.18,1758.78
2023,6,2023-06,충북,17903,1086937.4,45625.0,12356.85,448.0,60.71,2.55,2426.2
2023,7,2023-07,강원,16459,945892.94,38360.0,9970.14,564.0,57.47,2.33,1677.12
2023,7,2023-07,경기,97738,2092363.56,92159.0,23744.8,799.0,21.41,0.94,2618.73
2023,7,2023-07,경남,30888,1242310.35,51218.0,13544.53,704.0,40.22,1.66,1764.65
2023,7,2023-07,경북,24347,1756675.56,71944.0,19710.85,898.0,72.15,2.95,1956.21
2023,7,2023-07,광주,10853,222311.91,8816.0,2265.16,132.0,20.48,0.81,1684.18
2023,7,2023-07,대구,27911,357829.1,14210.0,3823.08,177.0,12.82,0.51,2021.63
2023,7,2023-07,대전,16138,373428.3,15492.0,4001.74,142.0,23.14,0.96,2629.78
2023,7,2023-07,부산,29037,310586.91,13146.0,3425.76,100.0,10.7,0.45,3105.87
2023,7,2023-07,서울,66528,663829.31,28839.0,7341.41,254.0,9.98,0.43,2613.5
2023,7,2023-07,세종,3778,57538.07,2384.0,643.27,60.0,15.23,0.63,958.97
2023,7,2023-07,울산,6813,289700.92,11847.0,3158.68,162.0,42.52,1.74,1788.28
2023,7,2023-07,인천,33248,594377.17,24845.0,6542.16,183.0,17.88,0.75,3247.96
2023,7,2023-07,전남,21368,773417.52,29947.0,7862.7,659.0,36.2,1.4,1173.62
2023,7,2023-07,전북,17302,938186.78,37027.0,9739.48,582.0,54.22,2.14,1612.0
2023,7,2023-07,제주,36903,571840.17,26272.0,7193.94,278.0,15.5,0.71,2056.98
2023,7,2023-07,충남,21437,1095628.59,45452.0,12184.88,635.0,51.11,2.12,1725.4
2023,7,2023-07,충북,18100,1108904.46,45970.0,12457.18,476.0,61.27,2.54,2329.63
2023,8,2023-08,강원,16723,1068959.14,42832.0,11113.63,570.0,63.92,2.56,1875.37
2023,8,2023-08,경기,99925,2201946.9,96639.0,24923.84,784.0,22.04,0.97,2808.61
2023,8,2023-08,경남,31767,1356377.79,55925.0,14851.3,671.0,42.7,1.76,2021.43
2023,8,2023-08,경북,24645,1846109.61,75322.0,20490.01,893.0,74.91,3.06,2067.31
2023,8,2023-08,광주,11054,240411.76,9476.0,2445.4,130.0,21.75,0.86,1849.32
2023,8,2023-08,대구,28336,362686.53,14316.0,3832.51,176.0,12.8,0.51,2060.72
2023,8,2023-08,대전,16263,405729.13,16596.0,4290.2,147.0,24.95,1.02,2760.06
2023,8,2023-08,부산,30148,349929.46,14132.0,3756.77,88.0,11.61,0.47,3976.47
2023,8,2023-08,서울,67351,687393.48,30111.0,7681.99,253.0,10.21,0.45,2716.97
2023,8,2023-08,세종,3882,60847.6,2550.0,691.5,66.0,15.67,0.66,921.93
2023,8,2023-08,울산,6960,301310.43,12527.0,3436.11,161.0,43.29,1.8,1871.49
2023,8,2023-08,인천,34094,605278.06,25151.0,6632.72,177.0,17.75,0.74,3419.65
2023,8,2023-08,전남,21708,871800.35,33434.0,8909.73,656.0,40.16,1.54,1328.96
2023,8,2023-08,전북,17623,996620.8,39254.0,10372.1,560.0,56.55,2.23,1779.68
2023,8,2023-08,제주,37342,663943.21,29914.0,8130.74,299.0,17.78,0.8,2220.55
2023,8,2023-08,충남,21656,1207508.31,49328.0,13216.29,619.0,55.76,2.28,1950.74
2023,8,2023-08,충북,18739,1190812.52,49126.0,13311.29,462.0,63.55,2.62,2577.52
2023,9,2023-09,강원,17014,852088.84,35632.0,9340.75,596.0,50.08,2.09,1429.68
2023,9,2023-09,경기,103704,1919019.83,85530.0,22302.95,814.0,18.5,0.82,2357.52
2023,9,2023-09,경남,32763,1121810.52,47386.0,12479.28,714.0,34.24,1.45,1571.16
2023,9,2023-09,경북,25051,1600071.11,66635.0,18230.93,911.0,63.87,2.66,1756.39
2023,9,2023-09,광주,11318,208174.71,8253.0,2147.15,132.0,18.39,0.73,1577.08
2023,9,2023-09,대구,28988,304810.94,12332.0,3348.06,186.0,10.52,0.43,1638.77
2023,9,2023-09,대전,16559,332841.74,13705.0,3610.41,144.0,20.1,0.83,2311.4
2023,9,2023-09,부산,31096,293299.31,12397.0,3227.43,94.0,9.43,0.4,3120.21
2023,9,2023-09,서울,68892,570733.35,25143.0,6390.35,252.0,8.28,0.36,2264.81
2023,9,2023-09,세종,4073,51009.16,2138.0,576.26,65.0,12.52,0.52,784.76
2023,9,2023-09,울산,7120,251740.48,10636.0,2875.48,163.0,35.36,1.49,1544.42
2023,9,2023-09,인천,35554,508567.88,21503.0,5673.94,178.0,14.3,0.6,2857.12
2023,9,2023-09,전남,22317,767026.34,29483.0,7858.04,666.0,34.37,1.32,1151.69
2023,9,2023-09,전북,18187,848718.63,34035.0,8987.82,570.0,46.67,1.87,1488.98
2023,9,2023-09,제주,37689,506905.22,23169.0,6417.55,296.0,13.45,0.61,1712.52
2023,9,2023-09,충남,22065,1054979.92,44486.0,12058.27,653.0,47.81,2.02,1615.59
2023,9,2023-09,충북,19095,1033236.71,43521.0,11951.96,484.0,54.11,2.28,2134.79
2023,10,2023-10,강원,17363,984070.58,42034.0,10658.55,622.0,56.68,2.42,1582.11
2023,10,2023-10,경기,107342,2125459.9,96490.0,24616.87,846.0,19.8,0.9,2512.36
2023,10,2023-10,경남,34005,1207804.13,52674.0,13642.54,746.0,35.52,1.55,1619.04
2023,10,2023-10,경북,25664,1721761.2,73789.0,19786.62,941.0,67.09,2.88,1829.71
2023,10,2023-10,광주,11757,203791.88,8469.0,2109.5,137.0,17.33,0.72,1487.53
2023,10,2023-10,대구,29586,318427.23,13254.0,3433.18,189.0,10.76,0.45,1684.8
2023,10,2023-10,대전,16841,346030.01,15197.0,3763.4,155.0,20.55,0.9,2232.45
2023,10,2023-10,부산,32418,292986.67,12810.0,3318.69,109.0,9.04,0.4,2687.95
2023,10,2023-10,서울,70194,613403.38,27799.0,6788.41,255.0,8.74,0.4,2405.5
2023,10,2023-10,세종,4186,58779.53,2579.0,687.13,68.0,14.04,0.62,864.4
2023,10,2023-10,울산,7331,250867.83,10936.0,2834.23,165.0,34.22,1.49,1520.41
2023,10,2023-10,인천,36901,536780.09,23705.0,6118.03,191.0,14.55,0.64,2810.37
2023,10,2023-10,전남,22992,809670.88,32793.0,8422.81,697.0,35.22,1.43,1161.65
2023,10,2023-10,전북,18658,921306.41,38388.0,9872.56,611.0,49.38,2.06,1507.87
2023,10,2023-10,제주,38098,502398.62,23422.0,6477.19,299.0,13.19,0.61,1680.26
2023,10,2023-10,충남,23156,1168232.27,50340.0,13254.07,674.0,50.45,2.17,1733.28
2023,10,2023-10,충북,19416,1169783.6,50925.0,13747.62,516.0,60.25,2.62,2267.02
2023,11,2023-11,강원,17927,960518.75,42495.0,10392.14,621.0,53.58,2.37,1546.73
2023,11,2023-11,경기,111466,2414514.46,114066.0,27373.66,861.0,21.66,1.02,2804.31
2023,11,2023-11,경남,35124,1280912.08,56847.0,14342.83,747.0,36.47,1.62,1714.74
2023,11,2023-11,경북,26234,1800743.24,78931.0,20575.76,939.0,68.64,3.01,1917.72
2023,11,2023-11,광주,12235,225195.57,9327.0,2235.72,139.0,18.41,0.76,1620.11
2023,11,2023-11,대구,30272,365803.41,15340.0,3874.48,189.0,12.08,0.51,1935.47
2023,11,2023-11,대전,17418,400401.83,18070.0,4231.4,155.0,22.99,1.04,2583.24
2023,11,2023-11,부산,33770,303891.85,13533.0,3417.14,109.0,9.0,0.4,2788.0
2023,11,2023-11,서울,71591,713025.73,33007.0,7488.79,262.0,9.96,0.46,2721.47
2023,11,2023-11,세종,4235,65025.71,2910.0,708.77,67.0,15.35,0.69,970.53
2023,11,2023-11,울산,7688,268345.7,11849.0,3015.63,166.0,34.9,1.54,1616.54
2023,11,2023-11,인천,38551,632850.23,28713.0,6830.52,222.0,16.42,0.74,2850.68
2023,11,2023-11,전남,23746,831412.46,34466.0,8537.81,697.0,35.01,1.45,1192.84
2023,11,2023-11,전북,19390,1018471.43,43048.0,10731.98,628.0,52.53,2.22,1621.77
2023,11,2023-11,제주,38894,536541.56,25693.0,6958.96,299.0,13.79,0.66,1794.45
2023,11,2023-11,충남,23558,1273274.07,55299.0,14207.39,679.0,54.05,2.35,1875.22
2023,11,2023-11,충북,19713,1271536.62,56279.0,14726.67,515.0,64.5,2.85,2469.0
2023,12,2023-12,강원,18236,995615.41,44940.0,10604.19,637.0,54.6,2.46,1562.98
2023,12,2023-12,경기,114117,2479165.0,120252.0,28039.84,935.0,21.72,1.05,2651.51
2023,12,2023-12,경남,36225,1375694.98,62090.0,15210.62,763.0,37.98,1.71,1803.01
2023,12,2023-12,경북,26776,1903422.53,84569.0,21674.63,978.0,71.09,3.16,1946.24
2023,12,2023-12,광주,12538,245576.8,10530.0,2438.34,142.0,19.59,0.84,1729.41
2023,12,2023-12,대구,30396,403564.35,17212.0,4188.09,198.0,13.28,0.57,2038.2
2023,12,2023-12,대전,17889,415833.18,19369.0,4439.81,156.0,23.25,1.08,2665.6
2023,12,2023-12,부산,34643,341514.44,15437.0,3804.49,109.0,9.86,0.45,3133.16
2023,12,2023-12,서울,72937,769929.62,36303.0,7985.14,258.0,10.56,0.5,2984.22
2023,12,2023-12,세종,4393,71402.38,3219.0,778.08,72.0,16.25,0.73,991.7
2023,12,2023-12,울산,7838,291203.47,12847.0,3221.94,166.0,37.15,1.64,1754.24
2023,12,2023-12,인천,40397,682397.82,31274.0,7209.61,228.0,16.89,0.77,2992.97
2023,12,2023-12,전남,24200,846646.51,35602.0,8682.28,726.0,34.99,1.47,1166.18
2023,12,2023-12,전북,19795,1045125.3,45165.0,11026.65,635.0,52.8,2.28,1645.87
2023,12,2023-12,제주,39418,586741.79,28160.0,7424.89,300.0,14.89,0.71,1955.81
2023,12,2023-12,충남,24130,1276211.96,56708.0,14089.74,707.0,52.89,2.35,1805.11
2023,12,2023-12,충북,19972,1275279.9,57037.0,14604.02,539.0,63.85,2.86,2366.01
2024,1,2024-01,강원,18247,911083.03,41198.0,9677.11,631.0,49.93,2.26,1443.87
2024,1,2024-01,경기,114735,2274503.66,113169.0,26261.45,934.0,19.82,0.99,2435.23
2024,1,2024-01,경남,36410,1252818.01,57932.0,13996.08,769.0,34.41,1.59,1629.15
2024,1,2024-01,경북,26934,1647414.55,74473.0,18906.02,967.0,61.16,2.77,1703.63
2024,1,2024-01,광주,12529,225779.57,9925.0,2284.66,143.0,18.02,0.79,1578.88
2024,1,2024-01,대구,30396,369374.24,15800.0,3845.11,194.0,12.15,0.52,1903.99
2024,1,2024-01,대전,17981,409211.29,19504.0,4407.46,161.0,22.76,1.08,2541.69
2024,1,2024-01,부산,34789,296596.48,13982.0,3376.69,109.0,8.53,0.4,2721.07
2024,1,2024-01,서울,72877,742270.42,35589.0,7635.59,264.0,10.19,0.49,2811.63
2024,1,2024-01,세종,4430,72645.9,3337.0,775.74,68.0,16.4,0.75,1068.32
2024,1,2024-01,울산,7875,270321.32,12262.0,3022.24,166.0,34.33,1.56,1628.44
2024,1,2024-01,인천,40845,666918.87,31599.0,7197.46,238.0,16.33,0.77,2802.18
2024,1,2024-01,전남,24276,759475.91,32449.0,7807.13,710.0,31.29,1.34,1069.68
2024,1,2024-01,전북,19827,948115.19,41438.0,10058.68,669.0,47.82,2.09,1417.21
2024,1,2024-01,제주,39439,586969.94,28423.0,7372.72,300.0,14.88,0.72,1956.57
2024,1,2024-01,충남,24194,1215856.58,54744.0,13390.44,725.0,50.25,2.26,1677.04
2024,1,2024-01,충북,20003,1165864.12,53258.0,13590.08,527.0,58.28,2.66,2212.27
2024,2,2024-02,강원,18240,754670.32,33614.0,8208.83,648.0,41.37,1.84,1164.61
2024,2,2024-02,경기,115414,1828954.46,89296.0,21646.71,910.0,15.85,0.77,2009.84
2024,2,2024-02,경남,36534,1113725.76,50089.0,12495.71,804.0,30.48,1.37,1385.23
2024,2,2024-02,경북,26985,1545516.48,67452.0,17897.55,967.0,57.27,2.5,1598.26
2024,2,2024-02,광주,12571,194590.63,8388.0,1987.65,144.0,15.48,0.67,1351.32
2024,2,2024-02,대구,30414,304714.84,12808.0,3257.88,194.0,10.02,0.42,1570.7
2024,2,2024-02,대전,18003,331250.94,15341.0,3573.64,161.0,18.4,0.85,2057.46
2024,2,2024-02,부산,35022,256328.54,11714.0,2899.51,130.0,7.32,0.33,1971.76
2024,2,2024-02,서울,72981,577063.96,26905.0,6200.48,264.0,7.91,0.37,2185.85
2024,2,2024-02,세종,4475,59366.72,2733.0,654.55,70.0,13.27,0.61,848.1
2024,2,2024-02,울산,7888,232325.35,10388.0,2610.02,175.0,29.45,1.32,1327.57
2024,2,2024-02,인천,41189,541023.82,24702.0,5918.77,224.0,13.14,0.6,2415.28
2024,2,2024-02,전남,24336,721377.18,30108.0,7379.52,747.0,29.64,1.24,965.7
2024,2,2024-02,전북,19804,886778.34,37839.0,9559.92,660.0,44.78,1.91,1343.6
2024,2,2024-02,제주,39535,532884.97,25653.0,6757.19,301.0,13.48,0.65,1770.38
2024,2,2024-02,충남,24055,1114332.35,49106.0,12457.01,733.0,46.32,2.04,1520.24
2024,2,2024-02,충북,20009,1024291.89,46103.0,12151.69,544.0,51.19,2.3,1882.89
2024,3,2024-03,강원,18546,738505.22,32324.0,7986.8,646.0,39.82,1.74,1143.2
2024,3,2024-03,경기,120975,1841223.09,89169.0,21893.61,917.0,15.22,0.74,2007.88
2024,3,2024-03,경남,38990,1142972.09,51321.0,13151.71,796.0,29.31,1.32,1435.89
2024,3,2024-03,경북,28272,1518494.48,66043.0,17709.26,961.0,53.71,2.34,1580.12
2024,3,2024-03,광주,12832,190281.59,8098.0,1926.14,144.0,14.83,0.63,1321.4
2024,3,2024-03,대구,30926,294831.71,12320.0,3130.45,197.0,9.53,0.4,1496.61
2024,3,2024-03,대전,18304,333078.53,15200.0,3618.99,161.0,18.2,0.83,2068.81
2024,3,2024-03,부산,36135,260344.98,11928.0,3033.36,126.0,7.2,0.33,2066.23
2024,3,2024-03,서울,74438,559845.3,25949.0,6152.58,264.0,7.52,0.35,2120.63
2024,3,2024-03,세종,4558,61854.66,2840.0,693.03,69.0,13.57,0.62,896.44
2024,3,2024-03,울산,8123,222927.84,10061.0,2566.0,172.0,27.44,1.24,1296.09
2024,3,2024-03,인천,42447,541151.87,24747.0,6037.98,222.0,12.75,0.58,2437.62
2024,3,2024-03,전남,25661,785823.49,32219.0,8043.48,745.0,30.62,1.26,1054.8
2024,3,2024-03,전북,20640,893300.95,38207.0,9713.94,648.0,43.28,1.85,1378.55
2024,3,2024-03,제주,40551,556983.44,26797.0,7176.31,312.0,13.74,0.66,1785.2
2024,3,2024-03,충남,25646,1174816.16,51326.0,13146.41,717.0,45.81,2.0,1638.52
2024,3,2024-03,충북,20906,1020380.71,45564.0,12135.07,545.0,48.81,2.18,1872.26
2024,4,2024-04,강원,18742,670917.35,28785.0,7454.28,651.0,35.8,1.54,1030.6
2024,4,2024-04,경기,123610,1651404.73,76821.0,19959.7,938.0,13.36,0.62,1760.56
2024,4,2024-04,경남,39822,994915.35,43458.0,11685.3,801.0,24.98,1.09,1242.09
2024,4,2024-04,경북,28771,1369940.84,58032.0,16072.75,964.0,47.62,2.02,1421.1
2024,4,2024-04,광주,12997,174850.5,7118.0,1842.41,142.0,13.45,0.55,1231.34
2024,4,2024-04,대구,31242,278717.91,11139.0,3005.29,194.0,8.92,0.36,1436.69
2024,4,2024-04,대전,18549,287385.36,12780.0,3310.37,160.0,15.49,0.69,1796.16
2024,4,2024-04,부산,36963,225834.9,9916.0,2712.6,126.0,6.11,0.27,1792.34
2024,4,2024-04,서울,75282,460493.12,21336.0,5420.04,265.0,6.12,0.28,1737.71
2024,4,2024-04,세종,4620,58557.88,2579.0,679.16,69.0,12.67,0.56,848.66
2024,4,2024-04,울산,8255,207978.94,9040.0,2447.86,172.0,25.19,1.1,1209.18
2024,4,2024-04,인천,43698,459561.4,20340.0,5589.21,222.0,10.52,0.47,2070.1
2024,4,2024-04,전남,26478,680593.74,27200.0,7188.7,741.0,25.7,1.03,918.48
2024,4,2024-04,전북,21011,787396.26,32666.0,8774.56,655.0,37.48,1.55,1202.13
2024,4,2024-04,제주,41056,505550.47,23802.0,6506.34,316.0,12.31,0.58,1599.84
2024,4,2024-04,충남,26366,1052439.38,44874.0,12165.24,716.0,39.92,1.7,1469.89
2024,4,2024-04,충북,21259,926404.67,40089.0,11154.96,546.0,43.58,1.89,1696.71
2024,5,2024-05,강원,19003,736819.92,30727.0,8253.17,663.0,38.77,1.62,1111.34
2024,5,2024-05,경기,127098,1718212.61,78600.0,20662.22,988.0,13.52,0.62,1739.08
2024,5,2024-05,경남,40854,1058542.21,45567.0,12277.1,803.0,25.91,1.12,1318.23
2024,5,2024-05,경북,29260,1404356.04,58815.0,16533.51,978.0,48.0,2.01,1435.95
2024,5,2024-05,광주,13216,187127.12,7466.0,1964.85,143.0,14.16,0.56,1308.58
2024,5,2024-05,대구,31586,281467.91,11163.0,3105.67,198.0,8.91,0.35,1421.56
2024,5,2024-05,대전,18763,295434.82,12952.0,3330.17,160.0,15.75,0.69,1846.47
2024,5,2024-05,부산,38422,229199.35,9912.0,2716.96,126.0,5.97,0.26,1819.04
2024,5,2024-05,서울,76551,475408.31,21490.0,5589.96,265.0,6.21,0.28,1793.99
2024,5,2024-05,세종,4700,60534.54,2579.0,701.78,70.0,12.88,0.55,864.78
2024,5,2024-05,울산,8423,212497.17,9189.0,2557.49,174.0,25.23,1.09,1221.25
2024,5,2024-05,인천,45136,458362.74,19872.0,5450.85,227.0,10.16,0.44,2019.22
2024,5,2024-05,전남,27061,710675.01,27779.0,7501.2,747.0,26.26,1.03,951.37
2024,5,2024-05,전북,21444,826327.26,33648.0,9085.93,680.0,38.53,1.57,1215.19
2024,5,2024-05,제주,41519,535476.36,24635.0,6766.49,316.0,12.9,0.59,1694.55
2024,5,2024-05,충남,26851,1086003.74,45461.0,12529.17,732.0,40.45,1.69,1483.61
2024,5,2024-05,충북,21710,959506.16,41447.0,11487.88,555.0,44.2,1.91,1728.84
2024,6,2024-06,강원,19268,748664.46,30624.0,8380.49,660.0,38.86,1.59,1134.34
2024,6,2024-06,경기,131038,1729746.75,76515.0,20546.98,947.0,13.2,0.58,1826.55
2024,6,2024-06,경남,41818,1019570.24,43387.0,11807.46,816.0,24.38,1.04,1249.47
2024,6,2024-06,경북,29838,1345844.28,56326.0,15919.57,1008.0,45.11,1.89,1335.16
2024,6,2024-06,광주,13485,186864.26,7351.0,2007.94,144.0,13.86,0.55,1297.67
2024,6,2024-06,대구,32159,285824.67,10997.0,3077.02,200.0,8.89,0.34,1429.12
2024,6,2024-06,대전,19618,250715.29,11034.0,2932.88,160.0,12.78,0.56,1566.97
2024,6,2024-06,부산,39519,230685.81,9787.0,2736.96,127.0,5.84,0.25,1816.42
2024,6,2024-06,서울,78215,505021.17,22061.0,5910.02,264.0,6.46,0.28,1912.96
2024,6,2024-06,세종,4747,63636.05,2590.0,696.27,72.0,13.41,0.55,883.83
2024,6,2024-06,울산,8671,210647.54,8888.0,2538.38,172.0,24.29,1.03,1224.7
2024,6,2024-06,인천,46697,467404.44,19451.0,5471.15,240.0,10.01,0.42,1947.52
2024,6,2024-06,전남,27622,676296.22,26412.0,7282.91,772.0,24.48,0.96,876.03
2024,6,2024-06,전북,21918,772271.78,30671.0,8426.35,668.0,35.23,1.4,1156.1
2024,6,2024-06,제주,42436,531526.44,24177.0,6653.99,315.0,12.53,0.57,1687.39
2024,6,2024-06,충남,27330,1052711.2,43705.0,12182.47,750.0,38.52,1.6,1403.61
2024,6,2024-06,충북,22231,929169.56,39363.0,11087.37,561.0,41.8,1.77,1656.27
2024,7,2024-07,강원,19611,766872.61,31352.0,8559.94,661.0,39.1,1.6,1160.17
2024,7,2024-07,경기,134741,1816734.19,79563.0,21443.87,999.0,13.48,0.59,1818.55
2024,7,2024-07,경남,43013,1134633.23,47152.0,12829.96,813.0,26.38,1.1,1395.61
2024,7,2024-07,경북,30810,1415813.11,58758.0,16518.64,1005.0,45.95,1.91,1408.77
2024,7,2024-07,광주,13820,206424.55,8052.0,2143.37,143.0,14.94,0.58,1443.53
2024,7,2024-07,대구,32631,310954.91,11776.0,3258.63,198.0,9.53,0.36,1570.48
2024,7,2024-07,대전,19933,252245.75,10774.0,2900.79,154.0,12.65,0.54,1637.96
2024,7,2024-07,부산,40368,244250.4,10057.0,2784.52,127.0,6.05,0.25,1923.23
2024,7,2024-07,서울,79548,533667.1,22980.0,6149.1,265.0,6.71,0.29,2013.84
2024,7,2024-07,세종,4905,68135.12,2918.0,777.78,72.0,13.89,0.59,946.32
2024,7,2024-07,울산,8883,225419.82,9466.0,2660.23,172.0,25.38,1.07,1310.58
2024,7,2024-07,인천,48073,480940.06,19825.0,5543.54,241.0,10.0,0.41,1995.6
2024,7,2024-07,전남,28386,738370.69,28407.0,7864.05,759.0,26.01,1.0,972.82
2024,7,2024-07,전북,22494,816949.8,31820.0,8874.27,663.0,36.32,1.41,1232.2
2024,7,2024-07,제주,43117,670223.37,29704.0,8152.56,315.0,15.54,0.69,2127.69
2024,7,2024-07,충남,27979,1061097.69,43060.0,12090.61,774.0,37.92,1.54,1370.93
2024,7,2024-07,충북,22759,938708.17,39191.0,11113.26,559.0,41.25,1.72,1679.26
2024,8,2024-08,강원,19851,973541.44,38950.0,10741.48,671.0,49.04,1.96,1450.88
2024,8,2024-08,경기,138713,2083563.42,89337.0,24325.09,996.0,15.02,0.64,2091.93
2024,8,2024-08,경남,44001,1279183.85,52436.0,14505.02,813.0,29.07,1.19,1573.41
2024,8,2024-08,경북,31424,1564975.8,64360.0,18186.92,1003.0,49.8,2.05,1560.29
2024,8,2024-08,광주,14115,224588.79,8803.0,2356.31,147.0,15.91,0.62,1527.81
2024,8,2024-08,대구,33130,321894.57,12169.0,3421.92,199.0,9.72,0.37,1617.56
2024,8,2024-08,대전,20266,281920.74,11636.0,3141.87,153.0,13.91,0.57,1842.62
2024,8,2024-08,부산,41175,262334.53,10770.0,2978.44,125.0,6.37,0.26,2098.68
2024,8,2024-08,서울,80474,575158.86,23802.0,6502.82,265.0,7.15,0.3,2170.41
2024,8,2024-08,세종,5030,73616.49,3141.0,839.3,74.0,14.64,0.62,994.82
2024,8,2024-08,울산,9042,239445.88,9948.0,2761.64,171.0,26.48,1.1,1400.27
2024,8,2024-08,인천,49758,536619.9,21793.0,6033.54,244.0,10.78,0.44,2199.26
2024,8,2024-08,전남,29076,856843.01,32696.0,9156.04,777.0,29.47,1.12,1102.76
2024,8,2024-08,전북,23104,946515.86,36702.0,10265.91,690.0,40.97,1.59,1371.76
2024,8,2024-08,제주,44490,747112.06,32374.0,8992.33,313.0,16.79,0.73,2386.94
2024,8,2024-08,충남,28837,1250484.51,50627.0,14202.39,767.0,43.36,1.76,1630.36
2024,8,2024-08,충북,23361,1096432.1,45310.0,12734.42,558.0,46.93,1.94,1964.93
2024,9,2024-09,강원,20142,756467.04,30752.0,8529.41,678.0,37.56,1.53,1115.73
2024,9,2024-09,경기,141404,1888050.91,81900.0,22384.58,1014.0,13.35,0.58,1861.98
2024,9,2024-09,경남,44764,1168584.36,47973.0,13374.3,818.0,26.11,1.07,1428.59
