기준월,연도,월,시도,충전량_kWh,value_status,관측값,estimated_value,하한_80,상한_80,모형ID,출처ID
2022-03,2022,3,인천,409431.37,observed,409431.37,,,,,moe_public_fast_monthly
2022-03,2022,3,전남,452378.06,observed,452378.06,,,,,moe_public_fast_monthly
2022-03,2022,3,전북,590171.55,observed,590171.55,,,,,moe_public_fast_monthly
2022-03,2022,3,제주,263467.85,observed,263467.85,,,,,moe_public_fast_monthly
2022-03,2022,3,충남,669914.26,observed,669914.26,,,,,moe_public_fast_monthly
2022-03,2022,3,충북,636812.03,observed,636812.03,,,,,moe_public_fast_monthly
2022-04,2022,4,강원,659667.01,observed,659667.01,,,,,moe_public_fast_monthly
2022-04,2022,4,경기,1615013.15,observed,1615013.15,,,,,moe_public_fast_monthly
2022-04,2022,4,경남,837865.99,observed,837865.99,,,,,moe_public_fast_monthly
2022-04,2022,4,경북,1121078.23,observed,1121078.23,,,,,moe_public_fast_monthly
2022-04,2022,4,광주,185115.74,observed,185115.74,,,,,moe_public_fast_monthly
2022-04,2022,4,대구,280018.2,observed,280018.2,,,,,moe_public_fast_monthly
2022-04,2022,4,대전,252401.38,observed,252401.38,,,,,moe_public_fast_monthly
2022-04,2022,4,부산,216175.93,observed,216175.93,,,,,moe_public_fast_monthly
2022-04,2022,4,서울,547902.87,observed,547902.87,,,,,moe_public_fast_monthly
2022-04,2022,4,세종,54860.88,observed,54860.88,,,,,moe_public_fast_monthly
2022-04,2022,4,울산,250117.95,observed,250117.95,,,,,moe_public_fast_monthly
2022-04,2022,4,인천,451349.29,observed,451349.29,,,,,moe_public_fast_monthly
2022-04,2022,4,전남,521633.47,observed,521633.47,,,,,moe_public_fast_monthly
2022-04,2022,4,전북,673859.4,observed,673859.4,,,,,moe_public_fast_monthly
2022-04,2022,4,제주,267083.41,observed,267083.41,,,,,moe_public_fast_monthly
2022-04,2022,4,충남,759424.57,observed,759424.57,,,,,moe_public_fast_monthly
2022-04,2022,4,충북,709021.02,observed,709021.02,,,,,moe_public_fast_monthly
2022-05,2022,5,강원,753614.04,observed,753614.04,,,,,moe_public_fast_monthly
2022-05,2022,5,경기,1800165.18,observed,1800165.18,,,,,moe_public_fast_monthly
2022-05,2022,5,경남,960891.76,observed,960891.76,,,,,moe_public_fast_monthly
2022-05,2022,5,경북,1288333.69,observed,1288333.69,,,,,moe_public_fast_monthly
2022-05,2022,5,광주,216333.39,observed,216333.39,,,,,moe_public_fast_monthly
2022-05,2022,5,대구,316713.8,observed,316713.8,,,,,moe_public_fast_monthly
2022-05,2022,5,대전,299116.21,observed,299116.21,,,,,moe_public_fast_monthly
2022-05,2022,5,부산,251963.63,observed,251963.63,,,,,moe_public_fast_monthly
2022-05,2022,5,서울,626624.0,observed,626624.0,,,,,moe_public_fast_monthly
2022-05,2022,5,세종,67031.83,observed,67031.83,,,,,moe_public_fast_monthly
2022-05,2022,5,울산,291237.88,observed,291237.88,,,,,moe_public_fast_monthly
2022-05,2022,5,인천,524123.22,observed,524123.22,,,,,moe_public_fast_monthly
2022-05,2022,5,전남,582970.41,observed,582970.41,,,,,moe_public_fast_monthly
2022-05,2022,5,전북,719570.99,observed,719570.99,,,,,moe_public_fast_monthly
2022-05,2022,5,제주,282869.32,observed,282869.32,,,,,moe_public_fast_monthly
2022-05,2022,5,충남,845215.29,observed,845215.29,,,,,moe_public_fast_monthly
2022-05,2022,5,충북,779487.21,observed,779487.21,,,,,moe_public_fast_monthly
2022-06,2022,6,강원,787053.29,observed,787053.29,,,,,moe_public_fast_monthly
2022-06,2022,6,경기,1868942.11,observed,1868942.11,,,,,moe_public_fast_monthly
2022-06,2022,6,경남,966572.87,observed,966572.87,,,,,moe_public_fast_monthly
2022-06,2022,6,경북,1327979.52,observed,1327979.52,,,,,moe_public_fast_monthly
2022-06,2022,6,광주,223578.28,observed,223578.28,,,,,moe_public_fast_monthly
2022-06,2022,6,대구,344223.72,observed,344223.72,,,,,moe_public_fast_monthly
2022-06,2022,6,대전,321116.31,observed,321116.31,,,,,moe_public_fast_monthly
2022-06,2022,6,부산,260177.86,observed,260177.86,,,,,moe_public_fast_monthly
2022-06,2022,6,서울,661526.81,observed,661526.81,,,,,moe_public_fast_monthly
2022-06,2022,6,세종,61636.47,observed,61636.47,,,,,moe_public_fast_monthly
2022-06,2022,6,울산,312037.37,observed,312037.37,,,,,moe_public_fast_monthly
2022-06,2022,6,인천,528205.49,observed,528205.49,,,,,moe_public_fast_monthly
2022-06,2022,6,전남,590787.79,observed,590787.79,,,,,moe_public_fast_monthly
2022-06,2022,6,전북,755972.89,observed,755972.89,,,,,moe_public_fast_monthly
2022-06,2022,6,제주,301853.49,observed,301853.49,,,,,moe_public_fast_monthly
2022-06,2022,6,충남,862777.54,observed,862777.54,,,,,moe_public_fast_monthly
2022-06,2022,6,충북,790621.88,observed,790621.88,,,,,moe_public_fast_monthly
2022-07,2022,7,강원,941740.99,observed,941740.99,,,,,moe_public_fast_monthly
2022-07,2022,7,경기,2162776.24,observed,2162776.24,,,,,moe_public_fast_monthly
2022-07,2022,7,경남,1123588.15,observed,1123588.15,,,,,moe_public_fast_monthly
2022-07,2022,7,경북,1515061.95,observed,1515061.95,,,,,moe_public_fast_monthly
2022-07,2022,7,광주,254261.75,observed,254261.75,,,,,moe_public_fast_monthly
2022-07,2022,7,대구,404771.38,observed,404771.38,,,,,moe_public_fast_monthly
2022-07,2022,7,대전,362164.67,observed,362164.67,,,,,moe_public_fast_monthly
2022-07,2022,7,부산,305825.22,observed,305825.22,,,,,moe_public_fast_monthly
2022-07,2022,7,서울,764029.76,observed,764029.76,,,,,moe_public_fast_monthly
2022-07,2022,7,세종,66634.72,observed,66634.72,,,,,moe_public_fast_monthly
2022-07,2022,7,울산,358985.02,observed,358985.02,,,,,moe_public_fast_monthly
2022-07,2022,7,인천,653873.02,observed,653873.02,,,,,moe_public_fast_monthly
2022-07,2022,7,전남,682509.8,observed,682509.8,,,,,moe_public_fast_monthly
2022-07,2022,7,전북,861825.96,observed,861825.96,,,,,moe_public_fast_monthly
2022-07,2022,7,제주,352048.61,observed,352048.61,,,,,moe_public_fast_monthly
2022-07,2022,7,충남,978225.24,observed,978225.24,,,,,moe_public_fast_monthly
2022-07,2022,7,충북,959534.79,observed,959534.79,,,,,moe_public_fast_monthly
2022-08,2022,8,강원,1032026.42,observed,1032026.42,,,,,moe_public_fast_monthly
2022-08,2022,8,경기,2129674.93,observed,2129674.93,,,,,moe_public_fast_monthly
2022-08,2022,8,경남,1171804.04,observed,1171804.04,,,,,moe_public_fast_monthly
2022-08,2022,8,경북,1591850.48,observed,1591850.48,,,,,moe_public_fast_monthly
2022-08,2022,8,광주,262824.07,observed,262824.07,,,,,moe_public_fast_monthly
2022-08,2022,8,대구,413063.64,observed,413063.64,,,,,moe_public_fast_monthly
2022-08,2022,8,대전,357332.95,observed,357332.95,,,,,moe_public_fast_monthly
2022-08,2022,8,부산,327154.38,observed,327154.38,,,,,moe_public_fast_monthly
2022-08,2022,8,서울,764706.21,observed,764706.21,,,,,moe_public_fast_monthly
2022-08,2022,8,세종,70795.07,observed,70795.07,,,,,moe_public_fast_monthly
2022-08,2022,8,울산,372498.12,observed,372498.12,,,,,moe_public_fast_monthly
2022-08,2022,8,인천,661859.72,observed,661859.72,,,,,moe_public_fast_monthly
2022-08,2022,8,전남,720314.96,observed,720314.96,,,,,moe_public_fast_monthly
2022-08,2022,8,전북,945616.78,observed,945616.78,,,,,moe_public_fast_monthly
2022-08,2022,8,제주,406428.29,observed,406428.29,,,,,moe_public_fast_monthly
2022-08,2022,8,충남,1019607.71,observed,1019607.71,,,,,moe_public_fast_monthly
2022-08,2022,8,충북,1047357.27,observed,1047357.27,,,,,moe_public_fast_monthly
2022-09,2022,9,강원,891436.76,observed,891436.76,,,,,moe_public_fast_monthly
2022-09,2022,9,경기,2026303.53,observed,2026303.53,,,,,moe_public_fast_monthly
2022-09,2022,9,경남,1082224.75,observed,1082224.75,,,,,moe_public_fast_monthly
2022-09,2022,9,경북,1532560.64,observed,1532560.64,,,,,moe_public_fast_monthly
2022-09,2022,9,광주,251321.22,observed,251321.22,,,,,moe_public_fast_monthly
2022-09,2022,9,대구,392737.11,observed,392737.11,,,,,moe_public_fast_monthly
2022-09,2022,9,대전,341643.46,observed,341643.46,,,,,moe_public_fast_monthly
2022-09,2022,9,부산,309076.02,observed,309076.02,,,,,moe_public_fast_monthly
2022-09,2022,9,서울,709467.66,observed,709467.66,,,,,moe_public_fast_monthly
2022-09,2022,9,세종,62484.66,observed,62484.66,,,,,moe_public_fast_monthly
2022-09,2022,9,울산,335605.17,observed,335605.17,,,,,moe_public_fast_monthly
2022-09,2022,9,인천,613172.8,observed,613172.8,,,,,moe_public_fast_monthly
2022-09,2022,9,전남,634163.23,observed,634163.23,,,,,moe_public_fast_monthly
2022-09,2022,9,전북,977373.64,observed,977373.64,,,,,moe_public_fast_monthly
2022-09,2022,9,제주,303514.48,observed,303514.48,,,,,moe_public_fast_monthly
2022-09,2022,9,충남,1018488.25,observed,1018488.25,,,,,moe_public_fast_monthly
2022-09,2022,9,충북,1025130.44,observed,1025130.44,,,,,moe_public_fast_monthly
2022-10,2022,10,강원,1066476.27,observed,1066476.27,,,,,moe_public_fast_monthly
2022-10,2022,10,경기,2269387.93,observed,2269387.93,,,,,moe_public_fast_monthly
2022-10,2022,10,경남,1220188.58,observed,1220188.58,,,,,moe_public_fast_monthly
2022-10,2022,10,경북,1823334.21,observed,1823334.21,,,,,moe_public_fast_monthly
2022-10,2022,10,광주,268508.03,observed,268508.03,,,,,moe_public_fast_monthly
2022-10,2022,10,대구,421168.62,observed,421168.62,,,,,moe_public_fast_monthly
2022-10,2022,10,대전,375573.17,observed,375573.17,,,,,moe_public_fast_monthly
2022-10,2022,10,부산,332801.35,observed,332801.35,,,,,moe_public_fast_monthly
2022-10,2022,10,서울,755576.99,observed,755576.99,,,,,moe_public_fast_monthly
2022-10,2022,10,세종,69562.7,observed,69562.7,,,,,moe_public_fast_monthly
2022-10,2022,10,울산,391310.82,observed,391310.82,,,,,moe_public_fast_monthly
2022-10,2022,10,인천,690035.12,observed,690035.12,,,,,moe_public_fast_monthly
2022-10,2022,10,전남,733203.43,observed,733203.43,,,,,moe_public_fast_monthly
2022-10,2022,10,전북,1074946.9,observed,1074946.9,,,,,moe_public_fast_monthly
2022-10,2022,10,제주,367075.18,observed,367075.18,,,,,moe_public_fast_monthly
2022-10,2022,10,충남,1179659.83,observed,1179659.83,,,,,moe_public_fast_monthly
2022-10,2022,10,충북,1209458.95,observed,1209458.95,,,,,moe_public_fast_monthly
2022-11,2022,11,강원,1003748.42,observed,1003748.42,,,,,moe_public_fast_monthly
2022-11,2022,11,경기,2360162.11,observed,2360162.11,,,,,moe_public_fast_monthly
2022-11,2022,11,경남,1211392.68,observed,1211392.68,,,,,moe_public_fast_monthly
2022-11,2022,11,경북,1862492.01,observed,1862492.01,,,,,moe_public_fast_monthly
2022-11,2022,11,광주,265748.77,observed,265748.77,,,,,moe_public_fast_monthly
2022-11,2022,11,대구,433360.09,observed,433360.09,,,,,moe_public_fast_monthly
2022-11,2022,11,대전,414012.33,observed,414012.33,,,,,moe_public_fast_monthly
2022-11,2022,11,부산,340949.0,observed,340949.0,,,,,moe_public_fast_monthly
2022-11,2022,11,서울,789958.54,observed,789958.54,,,,,moe_public_fast_monthly
2022-11,2022,11,세종,65802.26,observed,65802.26,,,,,moe_public_fast_monthly
2022-11,2022,11,울산,378425.32,observed,378425.32,,,,,moe_public_fast_monthly
2022-11,2022,11,인천,702729.14,observed,702729.14,,,,,moe_public_fast_monthly
2022-11,2022,11,전남,720406.72,observed,720406.72,,,,,moe_public_fast_monthly
2022-11,2022,11,전북,1038263.62,observed,1038263.62,,,,,moe_public_fast_monthly
2022-11,2022,11,제주,393227.31,observed,393227.31,,,,,moe_public_fast_monthly
2022-11,2022,11,충남,1206983.44,observed,1206983.44,,,,,moe_public_fast_monthly
2022-11,2022,11,충북,1219903.44,observed,1219903.44,,,,,moe_public_fast_monthly
2022-12,2022,12,강원,1127566.5,observed,1127566.5,,,,,moe_public_fast_monthly
2022-12,2022,12,경기,2795232.94,observed,2795232.94,,,,,moe_public_fast_monthly
2022-12,2022,12,경남,1365514.3,observed,1365514.3,,,,,moe_public_fast_monthly
2022-12,2022,12,경북,2083773.42,observed,2083773.42,,,,,moe_public_fast_monthly
2022-12,2022,12,광주,297324.39,observed,297324.39,,,,,moe_public_fast_monthly
2022-12,2022,12,대구,504428.95,observed,504428.95,,,,,moe_public_fast_monthly
2022-12,2022,12,대전,503893.54,observed,503893.54,,,,,moe_public_fast_monthly
2022-12,2022,12,부산,401488.12,observed,401488.12,,,,,moe_public_fast_monthly
2022-12,2022,12,서울,1048050.26,observed,1048050.26,,,,,moe_public_fast_monthly
2022-12,2022,12,세종,76006.15,observed,76006.15,,,,,moe_public_fast_monthly
2022-12,2022,12,울산,434429.3,observed,434429.3,,,,,moe_public_fast_monthly
2022-12,2022,12,인천,861603.91,observed,861603.91,,,,,moe_public_fast_monthly
2022-12,2022,12,전남,765701.47,observed,765701.47,,,,,moe_public_fast_monthly
2022-12,2022,12,전북,1052279.47,observed,1052279.47,,,,,moe_public_fast_monthly
2022-12,2022,12,제주,465138.09,observed,465138.09,,,,,moe_public_fast_monthly
2022-12,2022,12,충남,1299289.01,observed,1299289.01,,,,,moe_public_fast_monthly
2022-12,2022,12,충북,1321662.28,observed,1321662.28,,,,,moe_public_fast_monthly
2023-01,2023,1,강원,976123.55,observed,976123.55,,,,,moe_public_fast_monthly
2023-01,2023,1,경기,2420184.86,observed,2420184.86,,,,,moe_public_fast_monthly
2023-01,2023,1,경남,1231946.03,observed,1231946.03,,,,,moe_public_fast_monthly
2023-01,2023,1,경북,1923207.73,observed,1923207.73,,,,,moe_public_fast_monthly
2023-01,2023,1,광주,265665.13,observed,265665.13,,,,,moe_public_fast_monthly
2023-01,2023,1,대구,439053.91,observed,439053.91,,,,,moe_public_fast_monthly
2023-01,2023,1,대전,434172.08,observed,434172.08,,,,,moe_public_fast_monthly
2023-01,2023,1,부산,350575.62,observed,350575.62,,,,,moe_public_fast_monthly
2023-01,2023,1,서울,908735.39,observed,908735.39,,,,,moe_public_fast_monthly
2023-01,2023,1,세종,69498.13,observed,69498.13,,,,,moe_public_fast_monthly
2023-01,2023,1,울산,387783.32,observed,387783.32,,,,,moe_public_fast_monthly
2023-01,2023,1,인천,753130.86,observed,753130.86,,,,,moe_public_fast_monthly
2023-01,2023,1,전남,724972.32,observed,724972.32,,,,,moe_public_fast_monthly
2023-01,2023,1,전북,989287.52,observed,989287.52,,,,,moe_public_fast_monthly
2023-01,2023,1,제주,433151.91,observed,433151.91,,,,,moe_public_fast_monthly
2023-01,2023,1,충남,1186542.7,observed,1186542.7,,,,,moe_public_fast_monthly
2023-01,2023,1,충북,1160847.99,observed,1160847.99,,,,,moe_public_fast_monthly
2023-02,2023,2,강원,803933.83,observed,803933.83,,,,,moe_public_fast_monthly
2023-02,2023,2,경기,2066069.12,observed,2066069.12,,,,,moe_public_fast_monthly
2023-02,2023,2,경남,1028466.17,observed,1028466.17,,,,,moe_public_fast_monthly
2023-02,2023,2,경북,1645868.73,observed,1645868.73,,,,,moe_public_fast_monthly
2023-02,2023,2,광주,223810.39,observed,223810.39,,,,,moe_public_fast_monthly
2023-02,2023,2,대구,350595.76,observed,350595.76,,,,,moe_public_fast_monthly
2023-02,2023,2,대전,361815.88,observed,361815.88,,,,,moe_public_fast_monthly
2023-02,2023,2,부산,287080.71,observed,287080.71,,,,,moe_public_fast_monthly
2023-02,2023,2,서울,731534.99,observed,731534.99,,,,,moe_public_fast_monthly
2023-02,2023,2,세종,64045.34,observed,64045.34,,,,,moe_public_fast_monthly
2023-02,2023,2,울산,313338.1,observed,313338.1,,,,,moe_public_fast_monthly
2023-02,2023,2,인천,606584.71,observed,606584.71,,,,,moe_public_fast_monthly
2023-02,2023,2,전남,629520.4,observed,629520.4,,,,,moe_public_fast_monthly
2023-02,2023,2,전북,852150.41,observed,852150.41,,,,,moe_public_fast_monthly
2023-02,2023,2,제주,425225.59,observed,425225.59,,,,,moe_public_fast_monthly
2023-02,2023,2,충남,1058902.03,observed,1058902.03,,,,,moe_public_fast_monthly
2023-02,2023,2,충북,1023837.17,observed,1023837.17,,,,,moe_public_fast_monthly
2023-03,2023,3,강원,802982.6,observed,802982.6,,,,,moe_public_fast_monthly
2023-03,2023,3,경기,2091369.55,observed,2091369.55,,,,,moe_public_fast_monthly
2023-03,2023,3,경남,1146033.92,observed,1146033.92,,,,,moe_public_fast_monthly
2023-03,2023,3,경북,1716515.18,observed,1716515.18,,,,,moe_public_fast_monthly
2023-03,2023,3,광주,224108.61,observed,224108.61,,,,,moe_public_fast_monthly
2023-03,2023,3,대구,343844.09,observed,343844.09,,,,,moe_public_fast_monthly
2023-03,2023,3,대전,363398.34,observed,363398.34,,,,,moe_public_fast_monthly
2023-03,2023,3,부산,302684.58,observed,302684.58,,,,,moe_public_fast_monthly
2023-03,2023,3,서울,652655.14,observed,652655.14,,,,,moe_public_fast_monthly
2023-03,2023,3,세종,65173.31,observed,65173.31,,,,,moe_public_fast_monthly
2023-03,2023,3,울산,324897.8,observed,324897.8,,,,,moe_public_fast_monthly
2023-03,2023,3,인천,579541.18,observed,579541.18,,,,,moe_public_fast_monthly
2023-03,2023,3,전남,740775.99,observed,740775.99,,,,,moe_public_fast_monthly
2023-03,2023,3,전북,959238.18,observed,959238.18,,,,,moe_public_fast_monthly
2023-03,2023,3,제주,441193.37,observed,441193.37,,,,,moe_public_fast_monthly
2023-03,2023,3,충남,1129751.85,observed,1129751.85,,,,,moe_public_fast_monthly
2023-03,2023,3,충북,1067761.74,observed,1067761.74,,,,,moe_public_fast_monthly
2023-04,2023,4,강원,813151.86,observed,813151.86,,,,,moe_public_fast_monthly
2023-04,2023,4,경기,1933399.48,observed,1933399.48,,,,,moe_public_fast_monthly
2023-04,2023,4,경남,1108817.07,observed,1108817.07,,,,,moe_public_fast_monthly
2023-04,2023,4,경북,1684510.2,observed,1684510.2,,,,,moe_public_fast_monthly
2023-04,2023,4,광주,211809.86,observed,211809.86,,,,,moe_public_fast_monthly
2023-04,2023,4,대구,326913.41,observed,326913.41,,,,,moe_public_fast_monthly
2023-04,2023,4,대전,341831.34,observed,341831.34,,,,,moe_public_fast_monthly
2023-04,2023,4,부산,284299.16,observed,284299.16,,,,,moe_public_fast_monthly
2023-04,2023,4,서울,600391.37,observed,600391.37,,,,,moe_public_fast_monthly
2023-04,2023,4,세종,56511.09,observed,56511.09,,,,,moe_public_fast_monthly
2023-04,2023,4,울산,295758.96,observed,295758.96,,,,,moe_public_fast_monthly
2023-04,2023,4,인천,522719.83,observed,522719.83,,,,,moe_public_fast_monthly
2023-04,2023,4,전남,753659.68,observed,753659.68,,,,,moe_public_fast_monthly
2023-04,2023,4,전북,953848.47,observed,953848.47,,,,,moe_public_fast_monthly
2023-04,2023,4,제주,448322.35,observed,448322.35,,,,,moe_public_fast_monthly
2023-04,2023,4,충남,1111377.58,observed,1111377.58,,,,,moe_public_fast_monthly
2023-04,2023,4,충북,1032763.8,observed,1032763.8,,,,,moe_public_fast_monthly
2023-05,2023,5,강원,855449.4,observed,855449.4,,,,,moe_public_fast_monthly
2023-05,2023,5,경기,1992078.87,observed,1992078.87,,,,,moe_public_fast_monthly
2023-05,2023,5,경남,1152454.45,observed,1152454.45,,,,,moe_public_fast_monthly
2023-05,2023,5,경북,1752056.61,observed,1752056.61,,,,,moe_public_fast_monthly
2023-05,2023,5,광주,224295.28,observed,224295.28,,,,,moe_public_fast_monthly
2023-05,2023,5,대구,341395.83,observed,341395.83,,,,,moe_public_fast_monthly
2023-05,2023,5,대전,343817.96,observed,343817.96,,,,,moe_public_fast_monthly
2023-05,2023,5,부산,292077.02,observed,292077.02,,,,,moe_public_fast_monthly
2023-05,2023,5,서울,598679.82,observed,598679.82,,,,,moe_public_fast_monthly
2023-05,2023,5,세종,51953.23,observed,51953.23,,,,,moe_public_fast_monthly
2023-05,2023,5,울산,306823.31,observed,306823.31,,,,,moe_public_fast_monthly
2023-05,2023,5,인천,541793.55,observed,541793.55,,,,,moe_public_fast_monthly
2023-05,2023,5,전남,761406.23,observed,761406.23,,,,,moe_public_fast_monthly
2023-05,2023,5,전북,947943.54,observed,947943.54,,,,,moe_public_fast_monthly
2023-05,2023,5,제주,470493.02,observed,470493.02,,,,,moe_public_fast_monthly
2023-05,2023,5,충남,1080686.93,observed,1080686.93,,,,,moe_public_fast_monthly
2023-05,2023,5,충북,1073345.24,observed,1073345.24,,,,,moe_public_fast_monthly
2023-06,2023,6,강원,855112.37,observed,855112.37,,,,,moe_public_fast_monthly
2023-06,2023,6,경기,1968753.82,observed,1968753.82,,,,,moe_public_fast_monthly
2023-06,2023,6,경남,1142741.62,observed,1142741.62,,,,,moe_public_fast_monthly
2023-06,2023,6,경북,1666347.39,observed,1666347.39,,,,,moe_public_fast_monthly
2023-06,2023,6,광주,223772.94,observed,223772.94,,,,,moe_public_fast_monthly
2023-06,2023,6,대구,344956.8,observed,344956.8,,,,,moe_public_fast_monthly
2023-06,2023,6,대전,365404.12,observed,365404.12,,,,,moe_public_fast_monthly
2023-06,2023,6,부산,288879.97,observed,288879.97,,,,,moe_public_fast_monthly
2023-06,2023,6,서울,598520.11,observed,598520.11,,,,,moe_public_fast_monthly
2023-06,2023,6,세종,57962.78,observed,57962.78,,,,,moe_public_fast_monthly
2023-06,2023,6,울산,289439.28,observed,289439.28,,,,,moe_public_fast_monthly
2023-06,2023,6,인천,548491.93,observed,548491.93,,,,,moe_public_fast_monthly
2023-06,2023,6,전남,743633.19,observed,743633.19,,,,,moe_public_fast_monthly
2023-06,2023,6,전북,903638.05,observed,903638.05,,,,,moe_public_fast_monthly
2023-06,2023,6,제주,498783.0,observed,498783.0,,,,,moe_public_fast_monthly
2023-06,2023,6,충남,1081650.51,observed,1081650.51,,,,,moe_public_fast_monthly
2023-06,2023,6,충북,1086937.4,observed,1086937.4,,,,,moe_public_fast_monthly
2023-07,2023,7,강원,945892.94,observed,945892.94,,,,,moe_public_fast_monthly
2023-07,2023,7,경기,2092363.56,observed,2092363.56,,,,,moe_public_fast_monthly
2023-07,2023,7,경남,1242310.35,observed,1242310.35,,,,,moe_public_fast_monthly
2023-07,2023,7,경북,1756675.56,observed,1756675.56,,,,,moe_public_fast_monthly
2023-07,2023,7,광주,222311.91,observed,222311.91,,,,,moe_public_fast_monthly
2023-07,2023,7,대구,357829.1,observed,357829.1,,,,,moe_public_fast_monthly
2023-07,2023,7,대전,373428.3,observed,373428.3,,,,,moe_public_fast_monthly
2023-07,2023,7,부산,310586.91,observed,310586.91,,,,,moe_public_fast_monthly
2023-07,2023,7,서울,663829.31,observed,663829.31,,,,,moe_public_fast_monthly
2023-07,2023,7,세종,57538.07,observed,57538.07,,,,,moe_public_fast_monthly
2023-07,2023,7,울산,289700.92,observed,289700.92,,,,,moe_public_fast_monthly
2023-07,2023,7,인천,594377.17,observed,594377.17,,,,,moe_public_fast_monthly
2023-07,2023,7,전남,773417.52,observed,773417.52,,,,,moe_public_fast_monthly
2023-07,2023,7,전북,938186.78,observed,938186.78,,,,,moe_public_fast_monthly
2023-07,2023,7,제주,571840.17,observed,571840.17,,,,,moe_public_fast_monthly
2023-07,2023,7,충남,1095628.59,observed,1095628.59,,,,,moe_public_fast_monthly
2023-07,2023,7,충북,1108904.46,observed,1108904.46,,,,,moe_public_fast_monthly
2023-08,2023,8,강원,1068959.14,observed,1068959.14,,,,,moe_public_fast_monthly
2023-08,2023,8,경기,2201946.9,observed,2201946.9,,,,,moe_public_fast_monthly
2023-08,2023,8,경남,1356377.79,observed,1356377.79,,,,,moe_public_fast_monthly
2023-08,2023,8,경북,1846109.61,observed,1846109.61,,,,,moe_public_fast_monthly
2023-08,2023,8,광주,240411.76,observed,240411.76,,,,,moe_public_fast_monthly
2023-08,2023,8,대구,362686.53,observed,362686.53,,,,,moe_public_fast_monthly
2023-08,2023,8,대전,405729.13,observed,405729.13,,,,,moe_public_fast_monthly
2023-08,2023,8,부산,349929.46,observed,349929.46,,,,,moe_public_fast_monthly
2023-08,2023,8,서울,687393.48,observed,687393.48,,,,,moe_public_fast_monthly
2023-08,2023,8,세종,60847.6,observed,60847.6,,,,,moe_public_fast_monthly
2023-08,2023,8,울산,301310.43,observed,301310.43,,,,,moe_public_fast_monthly
2023-08,2023,8,인천,605278.06,observed,605278.06,,,,,moe_public_fast_monthly
2023-08,2023,8,전남,871800.35,observed,871800.35,,,,,moe_public_fast_monthly
2023-08,2023,8,전북,996620.8,observed,996620.8,,,,,moe_public_fast_monthly
2023-08,2023,8,제주,663943.21,observed,663943.21,,,,,moe_public_fast_monthly
2023-08,2023,8,충남,1207508.31,observed,1207508.31,,,,,moe_public_fast_monthly
2023-08,2023,8,충북,1190812.52,observed,1190812.52,,,,,moe_public_fast_monthly
2023-09,2023,9,강원,852088.84,observed,852088.84,,,,,moe_public_fast_monthly
2023-09,2023,9,경기,1919019.83,observed,1919019.83,,,,,moe_public_fast_monthly
2023-09,2023,9,경남,1121810.52,observed,1121810.52,,,,,moe_public_fast_monthly
2023-09,2023,9,경북,1600071.11,observed,1600071.11,,,,,moe_public_fast_monthly
2023-09,2023,9,광주,208174.71,observed,208174.71,,,,,moe_public_fast_monthly
2023-09,2023,9,대구,304810.94,observed,304810.94,,,,,moe_public_fast_monthly
2023-09,2023,9,대전,332841.74,observed,332841.74,,,,,moe_public_fast_monthly
2023-09,2023,9,부산,293299.31,observed,293299.31,,,,,moe_public_fast_monthly
2023-09,2023,9,서울,570733.35,observed,570733.35,,,,,moe_public_fast_monthly
2023-09,2023,9,세종,51009.16,observed,51009.16,,,,,moe_public_fast_monthly
2023-09,2023,9,울산,251740.48,observed,251740.48,,,,,moe_public_fast_monthly
2023-09,2023,9,인천,508567.88,observed,508567.88,,,,,moe_public_fast_monthly
2023-09,2023,9,전남,767026.34,observed,767026.34,,,,,moe_public_fast_monthly
2023-09,2023,9,전북,848718.63,observed,848718.63,,,,,moe_public_fast_monthly
2023-09,2023,9,제주,506905.22,observed,506905.22,,,,,moe_public_fast_monthly
2023-09,2023,9,충남,1054979.92,observed,1054979.92,,,,,moe_public_fast_monthly
2023-09,2023,9,충북,1033236.71,observed,1033236.71,,,,,moe_public_fast_monthly
2023-10,2023,10,강원,984070.58,observed,984070.58,,,,,moe_public_fast_monthly
2023-10,2023,10,경기,2125459.9,observed,2125459.9,,,,,moe_public_fast_monthly
2023-10,2023,10,경남,1207804.13,observed,1207804.13,,,,,moe_public_fast_monthly
2023-10,2023,10,경북,1721761.2,observed,1721761.2,,,,,moe_public_fast_monthly
2023-10,2023,10,광주,203791.88,observed,203791.88,,,,,moe_public_fast_monthly
2023-10,2023,10,대구,318427.23,observed,318427.23,,,,,moe_public_fast_monthly
2023-10,2023,10,대전,346030.01,observed,346030.01,,,,,moe_public_fast_monthly
2023-10,2023,10,부산,292986.67,observed,292986.67,,,,,moe_public_fast_monthly
2023-10,2023,10,서울,613403.38,observed,613403.38,,,,,moe_public_fast_monthly
2023-10,2023,10,세종,58779.53,observed,58779.53,,,,,moe_public_fast_monthly
2023-10,2023,10,울산,250867.83,observed,250867.83,,,,,moe_public_fast_monthly
2023-10,2023,10,인천,536780.09,observed,536780.09,,,,,moe_public_fast_monthly
2023-10,2023,10,전남,809670.88,observed,809670.88,,,,,moe_public_fast_monthly
2023-10,2023,10,전북,921306.41,observed,921306.41,,,,,moe_public_fast_monthly
2023-10,2023,10,제주,502398.62,observed,502398.62,,,,,moe_public_fast_monthly
