기준월,연도,월,시도,metric_name,예측값,component_moe_scaled,component_load_share,weight_moe,weight_load,ratio_applied,load_index_applied,모형ID,value_status,data_quality_note,generated_at,예측버전
2022-10,2022,10,광주,charge_kwh_sum,618922.22,618922.22,0.0,1.0,0.0,2.305,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,대전,charge_kwh_sum,667827.91,667827.91,0.0,1.0,0.0,1.7782,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,울산,charge_kwh_sum,223773.13,223773.13,0.0,1.0,0.0,0.5719,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,세종,charge_kwh_sum,201638.03,201638.03,0.0,1.0,0.0,2.8987,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,경기,charge_kwh_sum,2566426.5,2566426.5,0.0,1.0,0.0,1.1309,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,강원,charge_kwh_sum,1184733.4,1184733.4,0.0,1.0,0.0,1.1109,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,충북,charge_kwh_sum,832093.96,832093.96,0.0,1.0,0.0,0.688,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,충남,charge_kwh_sum,540875.34,540875.34,0.0,1.0,0.0,0.4585,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,전북,charge_kwh_sum,647957.78,647957.78,0.0,1.0,0.0,0.6028,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,전남,charge_kwh_sum,1192846.54,1192846.54,0.0,1.0,0.0,1.6269,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,경북,charge_kwh_sum,994602.71,994602.71,0.0,1.0,0.0,0.5455,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,경남,charge_kwh_sum,1497547.37,1497547.37,0.0,1.0,0.0,1.2273,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-10,2022,10,제주,charge_kwh_sum,939769.81,939769.81,0.0,1.0,0.0,2.5602,2.5856,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,서울,charge_kwh_sum,1741773.36,1741773.36,0.0,1.0,0.0,2.2049,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,부산,charge_kwh_sum,697099.4,697099.4,0.0,1.0,0.0,2.0446,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,대구,charge_kwh_sum,961245.09,961245.09,0.0,1.0,0.0,2.2181,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,인천,charge_kwh_sum,844545.16,844545.16,0.0,1.0,0.0,1.2018,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,광주,charge_kwh_sum,612562.01,612562.01,0.0,1.0,0.0,2.305,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,대전,charge_kwh_sum,736178.76,736178.76,0.0,1.0,0.0,1.7782,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,울산,charge_kwh_sum,216404.49,216404.49,0.0,1.0,0.0,0.5719,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,세종,charge_kwh_sum,190737.82,190737.82,0.0,1.0,0.0,2.8987,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,경기,charge_kwh_sum,2669082.05,2669082.05,0.0,1.0,0.0,1.1309,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,강원,charge_kwh_sum,1115049.92,1115049.92,0.0,1.0,0.0,1.1109,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,충북,charge_kwh_sum,839279.65,839279.65,0.0,1.0,0.0,0.688,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,충남,charge_kwh_sum,553403.25,553403.25,0.0,1.0,0.0,0.4585,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,전북,charge_kwh_sum,625845.79,625845.79,0.0,1.0,0.0,0.6028,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,전남,charge_kwh_sum,1172027.6,1172027.6,0.0,1.0,0.0,1.6269,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,경북,charge_kwh_sum,1015962.73,1015962.73,0.0,1.0,0.0,0.5455,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,경남,charge_kwh_sum,1486752.09,1486752.09,0.0,1.0,0.0,1.2273,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-11,2022,11,제주,charge_kwh_sum,1006723.35,1006723.35,0.0,1.0,0.0,2.5602,2.4244,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,서울,charge_kwh_sum,2310837.76,2310837.76,0.0,1.0,0.0,2.2049,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,부산,charge_kwh_sum,820876.81,820876.81,0.0,1.0,0.0,2.0446,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,대구,charge_kwh_sum,1118884.42,1118884.42,0.0,1.0,0.0,2.2181,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,인천,charge_kwh_sum,1035482.05,1035482.05,0.0,1.0,0.0,1.2018,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,광주,charge_kwh_sum,685345.13,685345.13,0.0,1.0,0.0,2.305,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,대전,charge_kwh_sum,896001.63,896001.63,0.0,1.0,0.0,1.7782,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,울산,charge_kwh_sum,248430.66,248430.66,0.0,1.0,0.0,0.5719,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,세종,charge_kwh_sum,220315.34,220315.34,0.0,1.0,0.0,2.8987,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,경기,charge_kwh_sum,3161098.99,3161098.99,0.0,1.0,0.0,1.1309,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,강원,charge_kwh_sum,1252597.67,1252597.67,0.0,1.0,0.0,1.1109,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,충북,charge_kwh_sum,909288.57,909288.57,0.0,1.0,0.0,0.688,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,충남,charge_kwh_sum,595725.45,595725.45,0.0,1.0,0.0,0.4585,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,전북,charge_kwh_sum,634294.28,634294.28,0.0,1.0,0.0,0.6028,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,전남,charge_kwh_sum,1245717.5,1245717.5,0.0,1.0,0.0,1.6269,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,경북,charge_kwh_sum,1136668.57,1136668.57,0.0,1.0,0.0,0.5455,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,경남,charge_kwh_sum,1675906.81,1675906.81,0.0,1.0,0.0,1.2273,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2022-12,2022,12,제주,charge_kwh_sum,1190826.18,1190826.18,0.0,1.0,0.0,2.5602,2.5883,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,서울,charge_kwh_sum,2003663.5,2003663.5,1004668.97,1.0,0.0,2.2049,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,부산,charge_kwh_sum,716781.85,716781.85,343702.54,1.0,0.0,2.0446,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,대구,charge_kwh_sum,973874.67,973874.67,356921.87,1.0,0.0,2.2181,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,인천,charge_kwh_sum,905118.33,905118.33,324817.79,1.0,0.0,1.2018,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,광주,charge_kwh_sum,612369.22,612369.22,188847.55,1.0,0.0,2.305,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,대전,charge_kwh_sum,772025.95,772025.95,224728.59,1.0,0.0,1.7782,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,울산,charge_kwh_sum,221755.92,221755.92,94423.78,1.0,0.0,0.5719,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,세종,charge_kwh_sum,201450.86,201450.86,134081.76,1.0,0.0,2.8987,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,경기,charge_kwh_sum,2736961.13,2736961.13,1423910.53,1.0,0.0,1.1309,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,강원,charge_kwh_sum,1084361.84,1084361.84,479672.78,1.0,0.0,1.1109,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,충북,charge_kwh_sum,798650.18,798650.18,360698.82,1.0,0.0,0.688,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,충남,charge_kwh_sum,544031.15,544031.15,402245.28,1.0,0.0,0.4585,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,전북,charge_kwh_sum,596323.92,596323.92,373918.15,1.0,0.0,0.6028,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,전남,charge_kwh_sum,1179455.37,1179455.37,496669.06,1.0,0.0,1.6269,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,경북,charge_kwh_sum,1049082.29,1049082.29,696847.46,1.0,0.0,0.5455,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,경남,charge_kwh_sum,1511977.38,1511977.38,643970.15,1.0,0.0,1.2273,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-01,2023,1,제주,charge_kwh_sum,1108936.56,1108936.56,379583.58,1.0,0.0,2.5602,2.7346,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,서울,charge_kwh_sum,1612955.74,1612955.74,860434.47,1.0,0.0,2.2049,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,부산,charge_kwh_sum,586961.07,586961.07,294359.16,1.0,0.0,2.0446,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,대구,charge_kwh_sum,777663.8,777663.8,305680.67,1.0,0.0,2.2181,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,인천,charge_kwh_sum,728998.06,728998.06,278185.58,1.0,0.0,1.2018,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,광주,charge_kwh_sum,515892.29,515892.29,161735.8,1.0,0.0,2.305,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,대전,charge_kwh_sum,643365.3,643365.3,192465.61,1.0,0.0,1.7782,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,울산,charge_kwh_sum,179184.03,179184.03,80867.9,1.0,0.0,0.5719,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,세종,charge_kwh_sum,185645.12,185645.12,114832.42,1.0,0.0,2.8987,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,경기,charge_kwh_sum,2336495.44,2336495.44,1219487.96,1.0,0.0,1.1309,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,강원,charge_kwh_sum,893078.71,893078.71,410808.94,1.0,0.0,1.1109,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,충북,charge_kwh_sum,704388.3,704388.3,308915.38,1.0,0.0,0.688,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,충남,charge_kwh_sum,485507.76,485507.76,344497.26,1.0,0.0,0.4585,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,전북,charge_kwh_sum,513660.25,513660.25,320236.89,1.0,0.0,0.6028,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,전남,charge_kwh_sum,1024164.91,1024164.91,425365.16,1.0,0.0,1.6269,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,경북,charge_kwh_sum,897797.83,897797.83,596805.11,1.0,0.0,0.5455,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,경남,charge_kwh_sum,1262244.9,1262244.9,551519.09,1.0,0.0,1.2273,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-02,2023,2,제주,charge_kwh_sum,1088643.94,1088643.94,325088.96,1.0,0.0,2.5602,2.7768,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,서울,charge_kwh_sum,1439034.18,1439034.18,863688.11,1.0,0.0,2.2049,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,부산,charge_kwh_sum,618864.52,618864.52,295472.25,1.0,0.0,2.0446,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,대구,charge_kwh_sum,762687.78,762687.78,306836.57,1.0,0.0,2.2181,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,인천,charge_kwh_sum,696496.94,696496.94,279237.51,1.0,0.0,1.2018,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,광주,charge_kwh_sum,516579.7,516579.7,162347.39,1.0,0.0,2.305,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,대전,charge_kwh_sum,646179.16,646179.16,193193.39,1.0,0.0,1.7782,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,울산,charge_kwh_sum,185794.5,185794.5,81173.69,1.0,0.0,0.5719,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,세종,charge_kwh_sum,188914.71,188914.71,115266.65,1.0,0.0,2.8987,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,경기,charge_kwh_sum,2365107.42,2365107.42,1224099.32,1.0,0.0,1.1309,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,강원,charge_kwh_sum,892022.01,892022.01,412362.37,1.0,0.0,1.1109,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,충북,charge_kwh_sum,734607.9,734607.9,310083.51,1.0,0.0,0.688,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,충남,charge_kwh_sum,517992.48,517992.48,345799.94,1.0,0.0,0.4585,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,전북,charge_kwh_sum,578210.74,578210.74,321447.83,1.0,0.0,0.6028,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,전남,charge_kwh_sum,1205166.31,1205166.31,426973.63,1.0,0.0,1.6269,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,경북,charge_kwh_sum,936334.46,936334.46,599061.87,1.0,0.0,0.5455,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,경남,charge_kwh_sum,1406536.75,1406536.75,553604.6,1.0,0.0,1.2273,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-03,2023,3,제주,charge_kwh_sum,1129523.95,1129523.95,326318.25,1.0,0.0,2.5602,2.9858,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,서울,charge_kwh_sum,1323798.2,1323798.2,808129.17,1.0,0.0,2.2049,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,부산,charge_kwh_sum,581273.96,581273.96,276465.24,1.0,0.0,2.0446,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,대구,charge_kwh_sum,725133.48,725133.48,287098.52,1.0,0.0,2.2181,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,인천,charge_kwh_sum,628208.62,628208.62,261274.85,1.0,0.0,1.2018,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,광주,charge_kwh_sum,488230.57,488230.57,151903.98,1.0,0.0,2.305,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,대전,charge_kwh_sum,607829.66,607829.66,180765.74,1.0,0.0,1.7782,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,울산,charge_kwh_sum,169131.3,169131.3,75951.99,1.0,0.0,0.5719,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,세종,charge_kwh_sum,163805.96,163805.96,107851.83,1.0,0.0,2.8987,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,경기,charge_kwh_sum,2186460.76,2186460.76,1145356.01,1.0,0.0,1.1309,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,강원,charge_kwh_sum,903318.89,903318.89,385836.11,1.0,0.0,1.1109,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,충북,charge_kwh_sum,710529.72,710529.72,290136.6,1.0,0.0,0.688,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,충남,charge_kwh_sum,509567.85,509567.85,323555.48,1.0,0.0,0.4585,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,전북,charge_kwh_sum,574961.93,574961.93,300769.88,1.0,0.0,0.6028,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,전남,charge_kwh_sum,1226126.75,1226126.75,399507.47,1.0,0.0,1.6269,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,경북,charge_kwh_sum,918876.2,918876.2,560525.69,1.0,0.0,0.5455,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,경남,charge_kwh_sum,1360860.21,1360860.21,517992.57,1.0,0.0,1.2273,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-04,2023,4,제주,charge_kwh_sum,1147775.26,1147775.26,305327.0,1.0,0.0,2.5602,2.7363,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-05,2023,5,서울,charge_kwh_sum,1320024.42,1320024.42,824180.4,1.0,0.0,2.2049,2.5944,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-05,2023,5,부산,charge_kwh_sum,597176.46,597176.46,281956.45,1.0,0.0,2.0446,2.5944,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-05,2023,5,대구,charge_kwh_sum,757257.24,757257.24,292800.93,1.0,0.0,2.2181,2.5944,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-05,2023,5,인천,charge_kwh_sum,651131.56,651131.56,266464.34,1.0,0.0,1.2018,2.5944,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
2023-05,2023,5,광주,charge_kwh_sum,517009.98,517009.98,154921.13,1.0,0.0,2.305,2.5944,kepco_hybrid_moe_load_v1,estimated,source_truncated_excel_cap,2026-08-11T07:19:12.117877+00:00,1.0.0
