지표코드,지표명,기준월,연도,월,권역,대당충전기,권역구성비,평균여부,지리단위,출처ID
합계_대당,전기차 1대당 충전기 수,2024-03,2024,3,인천,4.78,9.1,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-03,2024,3,강원,7.85,15.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-03,2024,3,충청,6.95,13.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-03,2024,3,전라,6.59,12.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-03,2024,3,경상,6.54,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-03,2024,3,제주,2.5,4.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-03,2024,3,평균,6.53,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,서울,8.28,15.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,경기,9.2,17.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,인천,4.87,9.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,강원,7.96,15.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,충청,7.02,13.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,전라,6.72,12.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,경상,6.65,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,제주,2.5,4.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-04,2024,4,평균,6.65,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,서울,8.28,15.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,경기,9.21,17.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,인천,4.78,9.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,강원,8.02,15.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,충청,7.11,13.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,전라,6.79,12.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,경상,6.63,12.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,제주,2.47,4.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-05,2024,5,평균,6.66,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,서울,8.2,15.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,경기,9.15,17.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,인천,4.72,8.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,강원,8.03,15.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,충청,7.02,13.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,전라,6.78,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,경상,6.6,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,제주,2.4,4.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-06,2024,6,평균,6.61,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,서울,8.16,15.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,경기,9.03,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,인천,4.62,8.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,강원,8.07,15.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,충청,6.97,13.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,전라,6.71,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,경상,6.58,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,제주,2.37,4.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-07,2024,7,평균,6.56,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,서울,8.18,15.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,경기,8.95,17.1,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,인천,4.57,8.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,강원,8.08,15.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,충청,6.92,13.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,전라,6.72,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,경상,6.59,12.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,제주,2.32,4.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-08,2024,8,평균,6.54,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,서울,8.21,15.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,경기,8.96,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,인천,4.52,8.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,강원,8.05,15.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,충청,6.86,13.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,전라,6.68,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,경상,6.53,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,제주,2.3,4.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-09,2024,9,평균,6.51,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,서울,8.26,15.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,경기,8.97,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,인천,4.5,8.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,강원,8.04,15.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,충청,6.83,13.1,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,전라,6.68,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,경상,6.53,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,제주,2.25,4.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-10,2024,10,평균,6.5,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,서울,8.23,15.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,경기,8.9,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,인천,4.48,8.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,강원,8.06,15.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,충청,6.86,13.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,전라,6.68,12.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,경상,6.49,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,제주,2.19,4.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-11,2024,11,평균,6.48,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,서울,8.17,15.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,경기,9.02,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,인천,4.6,8.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,강원,8.14,15.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,충청,7.06,13.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,전라,6.75,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,경상,6.62,12.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,제주,2.19,4.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2024-12,2024,12,평균,6.56,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,서울,8.42,15.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,경기,9.3,17.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,인천,4.74,8.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,강원,8.3,15.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,충청,7.27,13.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,전라,6.88,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,경상,6.76,12.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,제주,2.14,4.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-01,2025,1,평균,6.72,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,서울,8.28,15.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,경기,9.22,17.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,인천,4.72,8.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,강원,8.31,15.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,충청,7.19,13.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,전라,6.81,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,경상,6.64,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,제주,2.11,4.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-02,2025,2,평균,6.66,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,서울,8.3,15.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,경기,9.19,17.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,인천,4.64,8.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,강원,8.34,15.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,충청,7.08,13.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,전라,6.77,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,경상,6.62,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,제주,2.08,3.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-03,2025,3,평균,6.62,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,서울,8.21,15.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,경기,8.96,17.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,인천,4.44,8.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,강원,8.21,15.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,충청,6.95,13.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,전라,6.63,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,경상,6.5,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,제주,2.04,3.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-04,2025,4,평균,6.49,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,서울,7.91,16.1,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,경기,8.46,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,인천,3.98,8.1,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,강원,7.88,16.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,충청,6.62,13.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,전라,6.32,12.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,경상,6.21,12.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,제주,1.86,3.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-08,2025,8,평균,6.15,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,서울,7.87,16.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,경기,8.32,17.1,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,인천,4.0,8.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,강원,7.78,16.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,충청,6.64,13.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,전라,6.19,12.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,경상,6.04,12.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,제주,1.76,3.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2025-12,2025,12,평균,6.07,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,서울,7.99,16.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,경기,8.49,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,인천,4.11,8.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,강원,7.92,16.0,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,충청,6.73,13.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,전라,6.29,12.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,경상,6.18,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,제주,1.76,3.6,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-01,2026,1,평균,6.18,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,서울,8.19,16.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,경기,8.67,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,인천,4.25,8.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,강원,8.02,15.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,충청,6.83,13.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,전라,6.41,12.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,경상,6.3,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,제주,1.77,3.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-02,2026,2,평균,6.3,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,서울,8.35,16.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,경기,8.85,17.2,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,인천,4.38,8.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,강원,8.14,15.8,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,충청,6.93,13.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,전라,6.54,12.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,경상,6.42,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,제주,1.78,3.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-03,2026,3,평균,6.42,,1,average8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,서울,8.38,16.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,경기,8.9,17.3,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,인천,4.39,8.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,강원,8.18,15.9,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,충청,6.94,13.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,전라,6.56,12.7,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,경상,6.44,12.5,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,제주,1.77,3.4,0,region8,me_charger_status_ev_per_charger_ratio
합계_대당,전기차 1대당 충전기 수,2026-04,2026,4,평균,6.44,,1,average8,me_charger_status_ev_per_charger_ratio
